can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,pos_id,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,position,team,now_cost_m,display_name,name_key
True,True,,,97846,0,0,0,0,0,1,0.0,0.5,0,Alex,0.0,340,False,,,40,97846.jpg,0.0,False,Cairns,0.2,False,,a,11,2,0,83,83,85,85,0.0,0.0,Cairns,241.0,2024-07-08,1993-01-04,False,p97846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,12,39,10,30,10,41,12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,572,45,129,19,129,19,359,56,0.0,0.0,0.0,GK,Leeds,4.0,Cairns,cairns
True,True,,,59735,0,0,0,0,0,1,0.0,0.5,0,Karl,0.0,341,False,,,40,59735.jpg,0.0,False,Darlow,3.3,False,,a,11,2,0,759,759,716,716,0.0,0.0,Darlow,244.0,2023-07-29,1990-10-08,False,p59735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,32,5,31,3,22,3,33,5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,564,38,122,13,122,13,90,13,0.0,0.0,0.0,GK,Leeds,4.0,Darlow,darlow
True,True,75.0,75.0,226182,0,0,0,0,0,2,0.7,1.1,0,Jayden,0.0,342,False,Hip injury - 75% chance of playing,2025-08-10T23:00:06.436528Z,45,226182.jpg,0.0,False,Bogle,0.2,False,,d,11,2,0,30,30,248,248,0.0,0.0,Bogle,241.0,2024-07-20,2000-07-27,False,p226182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,209,131,208,131,200,126,210,131,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,413,103,279,141,279,141,361,130,0.0,0.0,0.0,DEF,Leeds,4.5,Bogle,bogle
True,True,,,222694,0,0,0,0,0,2,0.9,1.4,0,Pascal,0.0,343,False,,,45,222694.jpg,0.0,False,Struijk,0.3,False,,a,11,2,0,90,90,144,144,0.0,0.0,Struijk,152.0,2018-04-12,1999-08-11,False,p222694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,206,128,205,128,197,123,207,128,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,410,100,277,139,277,139,285,106,0.0,0.0,0.0,DEF,Leeds,4.5,Struijk,struijk
True,True,0.0,0.0,434752,0,0,0,0,0,2,0.0,0.0,0,Jaka,0.0,344,False,Suspended until 23 Aug,2025-07-21T10:00:04.901206Z,40,434752.jpg,0.0,False,Bijol,0.2,False,,s,11,2,0,59,59,47,47,0.0,0.0,Bijol,195.0,2025-06-23,1999-02-05,False,p434752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,73,33,72,33,63,27,74,33,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,605,168,161,60,161,60,416,163,0.0,0.0,0.0,DEF,Leeds,4.0,Bijol,bijol
True,True,75.0,75.0,437738,0,0,0,0,0,2,0.0,0.4,0,Sebastiaan,0.0,345,False,Calf injury - 75% chance of playing,2025-08-10T23:00:06.493026Z,40,437738.jpg,0.0,False,Bornauw,0.1,False,,d,11,2,0,10,10,127,127,0.0,0.0,Bornauw,21.0,2025-07-01,1999-03-22,False,p437738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,35,74,35,65,29,76,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,607,170,163,62,163,62,539,199,0.0,0.0,0.0,DEF,Leeds,4.0,Bornauw,bornauw
True,True,,,113564,0,0,0,0,0,2,0.0,0.5,0,Sam,0.0,346,False,,,40,113564.jpg,0.0,False,Byram,0.3,False,,a,11,2,0,149,149,134,134,0.0,0.0,Byram,241.0,2023-08-05,1993-09-16,False,p113564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,16,44,16,35,10,46,16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,577,151,134,44,134,44,327,119,0.0,0.0,0.0,DEF,Leeds,4.0,Byram,byram
True,True,,,243526,0,0,0,0,0,2,0.0,0.5,0,Gabriel,0.0,347,False,,,40,243526.jpg,0.0,False,Gudmundsson,2.9,False,,a,11,2,0,1117,1117,579,579,0.0,0.0,Gudmundsson,206.0,2025-07-08,1999-04-29,False,p243526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,69,30,68,30,59,24,70,30,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,601,165,158,58,158,58,98,34,0.0,0.0,0.0,DEF,Leeds,4.0,Gudmundsson,gudmundsson
True,True,,,214225,0,0,0,0,0,2,0.0,0.5,0,Joe,0.0,348,False,,,40,214225.jpg,0.0,False,Rodon,2.3,False,,a,11,2,0,655,655,450,450,0.0,0.0,Rodon,244.0,2024-07-02,1997-10-22,False,p214225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,58,23,57,23,48,17,59,23,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,590,158,147,51,147,51,113,39,0.0,0.0,0.0,DEF,Leeds,4.0,Rodon,rodon
True,True,,,492368,0,0,0,0,0,2,0.0,0.5,0,Isaac,0.0,349,False,,,40,492368.jpg,0.0,False,Schmidt,0.2,False,,a,11,2,0,56,56,127,127,0.0,0.0,Schmidt,207.0,2024-08-30,1999-12-07,False,p492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,104,51,103,51,95,46,105,51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,637,187,190,76,190,76,374,139,0.0,0.0,0.0,DEF,Leeds,4.0,Schmidt,schmidt
True,True,,,427637,0,0,0,0,0,3,1.0,1.5,0,Brenden,0.0,350,False,,,55,427637.jpg,0.0,False,Aaronson,0.1,False,,a,11,2,0,27,27,87,87,0.0,0.0,Aaronson,229.0,2022-07-01,2000-10-22,False,p427637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,535,206,536,206,535,206,536,206,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,164,106,563,227,563,227,529,193,0.0,0.0,0.0,MID,Leeds,5.5,Aaronson,aaronson
True,True,,,492859,0,0,0,0,0,3,1.0,1.5,0,Wilfried,0.0,351,False,,,55,492859.jpg,0.0,False,Gnonto,0.4,False,,a,11,2,0,107,107,304,304,0.0,0.0,Gnonto,106.0,2022-09-01,2003-11-05,False,p492859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,563,222,564,222,563,222,564,222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,192,122,588,241,588,241,278,91,0.0,0.0,0.0,MID,Leeds,5.5,Gnonto,gnonto
True,True,,,221399,0,0,0,0,0,3,1.0,1.5,0,Jack,0.0,352,False,,,55,221399.jpg,0.0,False,Harrison,0.2,False,,a,11,2,0,28,28,116,116,0.0,0.0,Harrison,241.0,2021-07-02,1996-11-20,False,p221399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,524,200,525,200,524,200,525,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,153,100,552,221,552,221,419,134,0.0,0.0,0.0,MID,Leeds,5.5,Harrison,harrison
True,True,,,200617,0,0,0,0,0,3,1.0,1.5,0,Daniel,0.0,353,False,,,55,200617.jpg,0.0,False,James,0.5,False,,a,11,2,0,131,131,388,388,0.0,0.0,James,244.0,2021-08-31,1997-11-10,False,p200617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,515,194,516,194,513,193,516,194,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,141,92,545,217,545,217,239,79,0.0,0.0,0.0,MID,Leeds,5.5,James,james
True,True,,,199598,0,0,0,0,0,3,0.5,1.0,0,Ethan,0.0,354,False,,,50,199598.jpg,0.0,False,Ampadu,0.1,False,,a,11,2,0,33,33,87,87,0.0,0.0,Ampadu,244.0,2023-07-19,2000-09-14,False,p199598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,384,111,384,111,381,110,385,111,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,248,156,432,148,432,148,496,172,0.0,0.0,0.0,MID,Leeds,5.0,Ampadu,ampadu
True,True,,,248937,0,0,0,0,0,3,0.5,1.0,0,Sam,0.0,355,False,,,50,248937.jpg,0.0,False,Greenwood,0.1,False,,a,11,2,0,65,65,147,147,0.0,0.0,Greenwood,241.0,2021-01-09,2002-01-26,False,p248937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,420,132,420,132,417,131,421,132,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,285,178,464,166,464,166,480,163,0.0,0.0,0.0,MID,Leeds,5.0,Greenwood,greenwood
True,True,,,486520,0,0,0,0,0,3,0.5,1.0,0,Ilia,0.0,356,False,,,50,486520.jpg,0.0,False,Gruev,0.0,False,,a,11,2,0,9,9,61,61,0.0,0.0,Gruev,34.0,2023-08-31,2000-05-06,False,p486520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,454,151,454,151,451,150,455,151,1.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,319,197,492,181,492,181,572,223,0.0,0.0,0.0,MID,Leeds,5.0,Gruev,gruev
True,True,,,433952,0,0,0,0,0,3,0.5,1.0,0,Largie,0.0,357,False,,,50,433952.jpg,0.0,False,Ramazani,0.1,False,,a,11,2,0,18,18,63,63,0.0,0.0,Ramazani,21.0,2024-08-22,2001-02-27,False,p433952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,428,136,428,136,425,135,429,136,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,293,182,472,170,472,170,564,218,0.0,0.0,0.0,MID,Leeds,5.0,Ramazani,ramazani
True,True,,,248056,0,0,0,0,0,3,0.5,1.0,0,Tanaka,0.0,358,False,,,50,248056.jpg,0.0,False,Ao,0.2,False,,a,11,2,0,88,88,282,282,0.0,0.0,Tanaka,108.0,2024-08-30,1998-09-10,False,p248056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,419,131,419,131,416,130,420,131,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,284,177,463,165,463,165,335,113,0.0,0.0,0.0,MID,Leeds,5.0,Tanaka,tanaka
True,False,0.0,0.0,536119,0,0,0,0,0,3,0.0,0.0,0,Charlie,0.0,359,False,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,45,536119.jpg,0.0,False,Crew,0.0,False,,u,11,2,0,0,0,73,73,0.0,0.0,Crew,244.0,2024-03-28,2006-06-15,False,p536119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,296,58,296,58,291,56,297,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,504,271,358,102,358,102,658,289,0.0,0.0,0.0,MID,Leeds,4.5,Crew,crew
True,False,0.0,0.0,462635,0,0,0,0,0,3,0.0,0.0,0,Joe,0.0,360,False,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,45,462635.jpg,0.0,False,Gelhardt,0.0,False,,u,11,2,0,0,0,241,241,0.0,0.0,Gelhardt,241.0,2021-02-07,2002-05-04,False,p462635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,245,32,245,32,239,30,246,32,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,452,245,313,76,313,76,611,255,0.0,0.0,0.0,MID,Leeds,4.5,Gelhardt,gelhardt
True,True,,,470294,0,0,0,0,0,3,0.0,0.5,0,Darko,0.0,361,False,,,45,470294.jpg,0.0,False,Gyabi,0.1,False,,a,11,2,0,68,68,79,79,0.0,0.0,Gyabi,241.0,2022-07-04,2004-02-18,False,p470294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,250,34,250,34,244,32,251,34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,457,247,315,78,315,78,502,177,0.0,0.0,0.0,MID,Leeds,4.5,Gyabi,gyabi
True,True,,,235826,0,0,0,0,0,4,0.7,1.2,0,Joël,0.0,362,False,,,55,235826.jpg,0.0,False,Piroe,2.1,False,,a,11,2,0,866,866,1416,1416,0.0,0.0,Piroe,152.0,2023-08-24,1999-08-02,False,p235826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,532,36,533,37,532,37,533,37,,,3.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,161,33,560,44,560,44,119,24,0.0,0.0,0.0,FWD,Leeds,5.5,Piroe,piroe
True,True,,,106617,0,0,0,0,0,4,0.4,0.9,0,Patrick,0.0,363,False,,,50,106617.jpg,0.0,False,Bamford,2.1,False,,a,11,2,0,1586,1586,2273,2273,0.0,0.0,Bamford,241.0,2018-07-31,1993-09-05,False,p106617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,365,23,365,24,360,24,366,24,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,226,43,417,32,417,32,117,23,0.0,0.0,0.0,FWD,Leeds,5.0,Bamford,bamford
True,False,0.0,0.0,565297,0,0,0,0,0,4,0.0,0.0,0,Mateo,0.0,364,False,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,50,565297.jpg,0.0,False,Joseph Fernández-Regatillo,0.0,False,,u,11,2,0,0,0,283,283,0.0,0.0,Mateo Joseph,200.0,2022-11-04,2003-10-19,False,p565297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,479,31,479,32,476,32,480,32,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,345,51,513,39,513,39,615,71,0.0,0.0,0.0,FWD,Leeds,5.0,Mateo Joseph,mateo joseph
True,True,,,174594,0,0,0,0,0,4,0.4,0.9,0,Lukas,0.0,365,False,,,50,174594.jpg,0.0,False,Nmecha,0.4,False,,a,11,2,0,295,295,566,566,0.0,0.0,Nmecha,80.0,2025-07-01,1998-12-14,False,p174594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,379,24,379,25,376,25,380,25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,243,44,429,33,429,33,265,46,0.0,0.0,0.0,FWD,Leeds,5.0,Nmecha,nmecha
True,True,,,180135,0,0,0,0,0,3,0.5,1.0,0,Sean,0.0,493,False,,,50,180135.jpg,0.0,False,Longstaff,0.2,False,,a,11,2,0,53,53,156,156,0.0,0.0,Longstaff,241.0,2025-07-18,1997-10-30,False,p180135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,380,109,380,109,377,108,381,109,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,244,154,430,147,430,147,378,123,0.0,0.0,0.0,MID,Leeds,5.0,Longstaff,longstaff
True,True,,,466525,0,0,0,0,0,3,0.5,1.0,0,Anton,0.0,660,False,,,50,466525.jpg,0.0,False,Stach,0.3,False,,a,11,2,0,101,101,115,115,0.0,0.0,Stach,80.0,2025-07-22,1998-11-15,False,p466525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,444,145,444,145,441,144,445,145,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,309,191,484,177,484,177,328,110,0.0,0.0,0.0,MID,Leeds,5.0,Stach,stach
True,True,,,201595,0,0,0,0,0,1,1.3,1.8,0,Lucas Estella,0.0,665,False,,,45,201595.jpg,0.0,False,Perri,0.4,False,,a,11,2,0,133,133,165,165,0.0,0.0,Perri,30.0,2025-07-26,1997-12-10,False,p201595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,194,56,193,54,185,54,195,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,397,25,268,62,268,62,282,39,0.0,0.0,0.0,GK,Leeds,4.5,Perri,perri
True,True,,,116535,0,0,0,0,0,1,4.5,5.0,1,Alisson,1.0,366,False,,,55,116535.jpg,1.0,False,Becker,11.6,False,,a,12,14,1,3099,3099,12339,12339,0.2,0.2,A.Becker,30.0,2018-07-19,1992-10-02,False,p116535,90,0,0,0,2,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,2,7,0,0,1,0.00,0.01,0.01,1.63,20,2,496,78,493,78,22,2,,,,,,,0.0,1.0,0.01,0.01,1.63,2.0,121,2,93,10,93,10,37,6,1.0,0.0,0.0,GK,Liverpool,5.5,A.Becker,a.becker
True,True,,,449027,0,0,0,0,0,1,2.8,3.3,0,Giorgi,0.0,367,False,,,45,449027.jpg,0.0,False,Mamardashvili,0.5,False,,a,12,14,0,182,182,2105,2105,0.0,0.0,Mamardashvili,79.0,2024-08-27,2000-09-29,False,p449027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,237,60,236,58,230,58,238,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,29,306,66,306,66,250,34,0.0,0.0,0.0,GK,Liverpool,4.5,Mamardashvili,mamardashvili
True,True,,,586268,0,0,0,0,0,1,1.5,2.0,0,Ármin,0.0,368,False,,,40,586268.jpg,0.0,False,Pécsi,0.1,False,,a,12,14,0,32,32,133,133,0.0,0.0,Pécsi,98.0,2025-06-07,2005-02-24,False,p586268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,140,46,139,44,131,44,141,46,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,673,79,223,53,223,53,515,72,0.0,0.0,0.0,GK,Liverpool,4.0,Pécsi,pécsi
True,True,,,155503,0,0,0,0,0,1,1.5,2.0,0,Freddie,0.0,369,False,,,40,155503.jpg,0.0,False,Woodman,0.1,False,,a,12,14,0,26,26,151,151,0.0,0.0,Woodman,241.0,2025-07-01,1997-03-04,False,p155503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,18,48,16,39,16,50,18,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,581,51,138,25,138,25,501,71,0.0,0.0,0.0,GK,Liverpool,4.0,Woodman,woodman
True,True,,,216094,0,0,0,0,0,2,4.5,5.0,1,Jeremie,1.0,370,False,,,60,216094.jpg,1.0,False,Frimpong,31.4,False,,a,12,14,1,14601,14601,37178,37178,0.2,0.2,Frimpong,152.0,2025-06-01,2000-12-10,False,p216094,59,0,0,0,0,0,0,0,0,0,0,0,8,5.4,1.1,2.0,0.9,4,1,1,5,1,0.01,0.01,0.02,0.76,24,9,18,4,18,5,24,7,,,,,,,0.02,0.0,0.02,0.04,1.16,0.0,97,4,108,39,108,39,6,1,1.53,0.0,7.63,DEF,Liverpool,6.0,Frimpong,frimpong
True,True,,,544877,0,0,0,0,0,2,4.5,5.0,0,Milos,0.0,371,False,,,60,544877.jpg,0.0,False,Kerkez,6.9,False,,a,12,14,0,2665,2665,15559,15559,0.0,0.0,Kerkez,98.0,2025-06-26,2003-11-07,False,p544877,59,0,0,0,0,0,0,0,1,0,0,0,5,8.2,0.9,0.0,0.9,5,5,1,6,1,0.00,0.01,0.01,0.76,22,7,20,6,616,228,25,8,,,,,,,0.0,0.0,0.02,0.02,1.16,0.0,113,9,631,228,631,228,63,23,1.53,0.0,9.15,DEF,Liverpool,6.0,Kerkez,kerkez
True,True,,,122798,0,0,0,0,0,2,4.5,5.0,0,Andrew,0.0,372,False,,,60,122798.jpg,0.0,False,Robertson,1.4,False,,a,12,14,0,404,404,3224,3224,0.0,0.0,Robertson,243.0,2017-07-21,1994-03-11,False,p122798,30,0,0,0,2,0,0,0,0,0,0,0,-4,5.6,0.2,2.0,0.8,3,0,0,3,0,0.00,0.09,0.09,0.87,23,8,26,10,17,4,26,9,4.0,,,,,,0.0,0.0,0.27,0.27,2.61,6.0,85,2,608,222,608,222,153,53,0.0,0.0,9.0,DEF,Liverpool,6.0,Robertson,robertson
True,True,,,97032,0,0,0,0,0,2,4.5,5.0,3,Virgil,3.0,373,False,,,60,97032.jpg,3.0,False,van Dijk,24.0,False,,a,12,14,3,18826,18826,12282,12282,0.5,0.5,Virgil,152.0,2018-01-01,1991-07-08,False,p97032,90,0,0,0,2,0,0,0,0,0,0,0,10,46.8,0.9,25.0,7.3,19,4,1,20,1,0.20,0.01,0.21,1.63,6,1,19,5,6,1,6,1,,,3.0,,,,0.2,0.0,0.01,0.21,1.63,2.0,82,1,29,10,29,10,14,4,1.0,0.0,20.0,DEF,Liverpool,6.0,Virgil,virgil
True,True,,,204716,0,0,0,0,0,2,3.8,4.3,1,Ibrahima,1.0,374,False,,,55,204716.jpg,1.0,False,Konaté,3.0,False,,a,12,14,1,3575,3575,4832,4832,0.2,0.2,Konaté,73.0,2021-07-01,1999-05-25,False,p204716,90,0,0,0,2,0,0,0,0,0,0,0,9,22.4,0.6,0.0,2.3,8,5,0,8,1,0.00,0.00,0.00,1.63,13,3,22,7,516,207,19,5,,,,,,,0.0,0.0,0.0,0.0,1.63,2.0,145,16,96,37,96,37,97,33,1.0,0.0,8.0,DEF,Liverpool,5.5,Konaté,konaté
True,True,50.0,50.0,492777,0,0,0,0,0,2,1.6,1.8,0,Conor,0.0,375,False,Muscle injury - 50% chance of playing,2025-08-10T23:00:06.506922Z,50,492777.jpg,0.0,False,Bradley,0.1,False,,d,12,14,0,21,21,924,924,0.0,0.0,Bradley,242.0,2023-09-25,2003-07-09,False,p492777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,459,199,459,199,456,197,460,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,324,59,497,199,497,199,450,174,0.0,0.0,0.0,DEF,Liverpool,5.0,Bradley,bradley
True,True,75.0,75.0,171287,0,0,0,0,0,2,2.3,2.7,1,Joe,1.0,376,False,Lack of match fitness - 75% chance of playing,2025-08-10T23:00:06.519894Z,50,171287.jpg,1.0,False,Gomez,0.1,False,,d,12,14,1,45,45,325,325,0.2,0.2,Gomez,241.0,2015-06-20,1997-05-23,False,p171287,18,0,0,0,1,0,0,0,0,0,0,0,-1,2.4,0.4,0.0,0.3,1,1,0,1,0,0.00,0.00,0.00,0.22,26,10,23,8,372,174,28,10,,,,,,,0.0,0.0,0.0,0.0,1.1,5.0,239,36,78,35,78,35,535,198,0.0,0.0,5.0,DEF,Liverpool,5.0,Gomez,gomez
True,True,,,214285,0,0,0,0,0,2,3.1,3.6,0,Konstantinos,0.0,377,False,,,50,214285.jpg,0.0,False,Tsimikas,0.1,False,,a,12,14,0,121,121,450,450,0.0,0.0,Tsimikas,83.0,2020-08-10,1996-05-12,False,p214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,399,180,399,180,396,178,400,180,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,264,40,445,182,445,182,458,180,0.0,0.0,0.0,DEF,Liverpool,5.0,Tsimikas,tsimikas
True,True,,,611926,0,0,0,0,0,2,1.5,2.0,0,Amara,0.0,378,False,,,40,611926.jpg,0.0,False,Nallo,0.1,False,,a,12,14,0,26,26,238,238,0.0,0.0,Nallo,241.0,2024-02-27,2006-11-18,False,p611926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,150,88,149,88,141,83,151,88,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,683,224,233,110,233,110,488,187,0.0,0.0,0.0,DEF,Liverpool,4.0,Nallo,nallo
True,True,,,219937,0,0,0,0,0,2,1.5,2.0,0,Rhys,0.0,379,False,,,40,219937.jpg,0.0,False,Williams,0.2,False,,a,12,14,0,80,80,366,366,0.0,0.0,R.Williams,241.0,2020-09-23,2001-02-03,False,p219937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,24,59,24,50,18,61,24,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,592,159,149,52,149,52,410,158,0.0,0.0,0.0,DEF,Liverpool,4.0,R.Williams,r.williams
True,True,,,489580,0,0,0,0,0,2,1.5,2.0,0,Calvin,0.0,380,False,,,40,489580.jpg,0.0,False,Ramsay,0.2,False,,a,12,14,0,75,75,375,375,0.0,0.0,Ramsay,243.0,2022-06-19,2003-07-31,False,p489580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,101,49,100,49,92,44,102,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,634,185,187,74,187,74,404,154,0.0,0.0,0.0,DEF,Liverpool,4.0,Ramsay,ramsay
